id,(Intercept),age_groupAdolescent,age_groupChild,age_groupOlder Adult,age_groupOthers,age_groupSenior
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;__,-6.45208240723306,4.124570493575511,0.6136412177379746,3.0510380669494346,-0.3613924319035905,3.9251300784257124
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp,-2.2426310728412964,1.588106445959625,-0.6869485793046364,0.5426637871632266,0.2997847612166412,0.4168092002221752
k__Fungi;__;__;__;__;__;__,0.9926555012639224,-0.6623006754985155,-0.7483679370283512,-0.9113056874545222,-2.3514330743401928,0.5290669599527384
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_kudriavzevii,1.0332603212408726,-0.5961053609634933,1.9226719326002786,1.502695882056837,0.6619821913919063,0.061581582491955035
k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides,-2.864353578570742,3.6304355523753093,1.9641222148315682,0.20991374869994778,1.3411068447322274,0.0661341250140369
k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp,3.606821896948548,-0.32649911673493826,0.2449464398071746,-0.9694311557480867,-5.793350511785006,-0.7246516729155617
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae,0.38767154757542294,-0.0991789135673674,-0.5439503468676944,-0.34947649456683627,0.19193005354435685,-0.12676239108428616
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp,0.41582544646900255,-0.17433451779375508,0.6082362831538947,-0.37672976300021377,-1.9743018212529357,-1.5660405027183948
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_asahii,0.6104915664944948,0.7691873570374181,0.499835421678851,0.30641632620770304,1.2007254435330694,-0.4252762921803417
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;__,-0.8428432685456948,1.4403527178651248,-1.8784126106830776,0.27747002685967154,0.6818948329264319,-0.256042917374829
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_ovoides,0.2302453478981527,1.3320449960304332,0.7796442847193924,-0.3112182945143547,-0.6879312387570654,-1.0050551632478109
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans,9.50437717759352,-1.3306686825439729,0.9543849502275036,1.2586592158216112,-1.357768126485524,1.138597000433913
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Suhomyces;s__Suhomyces_kilbournensis,-2.28758866464949,1.9781039816381105,0.6921876413025488,0.1198843040417571,-1.1286028454681336,1.5879394850406745
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_roqueforti,1.322101587394427,0.79887984864928,0.3179869571382007,0.10880418375608027,1.103601852286997,1.6228831022204684
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis,-1.171524021410736,1.2204654982529357,-0.9695458394224594,-0.40813555050027667,-0.5498536690818036,-0.6529467077550561
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_parapsilosis,2.3113551667909054,-0.3380968740765806,2.121700886423795,-0.7058208817973817,0.1815917743835408,-0.19636130597567109
