id,(Intercept),age_groupAdolescent,age_groupChild,age_groupOlder Adult,age_groupOthers,age_groupSenior
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;__,-1.2648199359150503,1.3863536926035933,0.20717059504226842,0.836004476876385,-0.26242859814009944,1.4844617669113702
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp,-0.544436200755479,4.239922190060508,-0.2832934383410027,0.168146928731069,0.09014627498972988,0.14436783783205182
k__Fungi;__;__;__;__;__;__,0.5024036228457989,-0.38086986615725804,-0.5060874054003137,-0.5274880521338543,-2.029652156900949,0.3327754945651389
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_kudriavzevii,0.40744157762912225,-0.2859078209405801,1.3801048944800673,0.8634915937865217,0.5338084427155514,0.031116168876941575
k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides,-0.8363257749467945,1.7253878959666864,2.304220422237108,0.0661944603856679,0.7613135164548422,0.021211823284390252
k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp,1.1063902069598217,-0.252448257825872,0.1514171164739706,-0.35388800968182454,-1.778655621861126,-0.2905323598607642
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae,0.17353689818654794,-0.05200314149800489,-0.3703482427985701,-0.18301792356052937,0.42365449761730667,-0.06895940620231511
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp,0.22850956662694566,-0.10697580993840328,0.5067715284717811,-0.2356101779859161,-1.7557581006820961,-0.9076654743105665
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_asahii,0.30824880193399906,0.7947646144766903,0.4024667546278123,0.18048754023674196,1.6658994782457812,-0.24675858557489894
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;__,-0.26805309924437104,1.0382235722846849,-0.7895962416284108,0.12026739873097292,0.5981892425818089,-0.10610984912211963
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_ovoides,0.12135442134366792,1.1448417368399242,1.0742205286266682,-0.18739193810630617,-0.41897647069417177,-0.5628795402146063
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans,4.810350148714103,-0.6892565905898285,1.1038531784979777,0.8274667285788249,-0.9140481866787524,0.7321284062278532
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Suhomyces;s__Suhomyces_kilbournensis,-0.6714240672489783,0.7929578239375212,0.45933099127236043,0.0409514529690142,-0.8558244668061714,0.6352206880855658
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_roqueforti,0.5071764622678769,0.4693404135745114,0.20960025284752415,0.05429419666924784,1.1685243368492557,0.9730556619156895
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis,-0.4753702223954783,0.5969039790840214,-0.4253345058104306,-0.1793249005346036,-0.22357609506367138,-0.2759580217504223
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_parapsilosis,0.9200713586357241,-0.2620582978024817,2.8219688350449434,-0.3528761723194739,0.19727906558093006,-0.10228194749177322
