	ERR5327198	ERR5327199	ERR5327266	ERR5327282	ERR5327284	ERR5327285	ERR5327287	ERR5327288	ERR5327289	ERR5327300	ERR5327303	ERR5327305	ERR5327308	ERR5327311	ERR5327313	ERR5327314	ERR5327316	ERR5327317	ERR5327318	ERR5327322	ERR5327323	ERR5327325	ERR5327326	ERR5327327	ERR5327329	ERR5327332	ERR5327335	ERR5327338	ERR5327340	ERR5327343	ERR5327344	ERR5327346	ERR5327348	ERR5327349	ERR5327351	ERR5327352	ERR5327353	ERR5327354	ERR5327355	ERR5327356	ERR5327360	ERR5327362	ERR5327363	ERR5327364	ERR5327367	ERR5327379	ERR5327387	ERR5327388	ERR5327394	ERR5327395	ERR5327396	ERR5327401	ERR5327402	ERR5327404	ERR5327405	ERR5327406	ERR5327407	ERR5327408	ERR5327409	ERR5327410	ERR5327412	ERR5327414	ERR5327415	ERR5327416	ERR5327418	ERR5327419	ERR5327421	ERR5327426	ERR5327427	ERR5327428	ERR5327431	ERR5327432	ERR5327433	ERR5327434	ERR5327435	ERR5327439	ERR5327442	ERR5327443	ERR5327444	ERR5327445	ERR5327447	ERR5327450	ERR5327452	ERR5327456	ERR5327464	ERR5327465	ERR5327470	ERR5327471	ERR5327472	ERR5327475	ERR5327479	ERR5327481	ERR5327482	ERR5327484	ERR5327485	ERR5327487	ERR5327489	ERR5327492	ERR5327493	ERR5327498	ERR5327502	ERR5327503	ERR5327507	ERR5327509	ERR5327511	ERR5327513	ERR5327515	ERR5327516	ERR5327517	ERR5327521	ERR5327523	ERR5327529	ERR5327531	ERR5327533	ERR5327534	ERR5327535	ERR5327539	ERR5327540	ERR5327541	ERR5327544	ERR5327546	ERR5327550	ERR5327554	ERR5327555	ERR5327557	ERR5327561	ERR5327562	ERR5327566	ERR5327567	ERR5327568	ERR5327569	ERR5327573	ERR5327575	ERR5327576	ERR5327581	ERR5327584	ERR5327586	ERR5327587	ERR5327591	ERR5327592	ERR5327596	ERR5327599	ERR5327604	ERR5327605	ERR5327615	ERR5327620
ERR5327356	0.9953820396298272	0.9984061722039254	0.17658153484632985	0.9997202126383948	0.9974332099848131	0.9978081114991005	0.5534967920560125	0.998811312128535	0.10489972962984576	0.9986857796490545	0.9993130658399971	0.9988603828269541	0.9985754373468748	0.12372948475381705	0.9931062576379532	0.9464086210688366	0.9899186218853995	0.9986340504568435	0.9986612847609582	0.9978233215547703	0.9988600253644356	0.6855380319951705	0.9986219448777951	0.09521183190379288	0.9987771626869372	0.9982565343938214	0.8625154833463786	0.9923660491331542	0.9906132314091395	0.9967949729023792	0.3287633842578512	0.9987763140284125	0.10216176766659955	0.0882129423259913	0.9987994884776992	0.9252289452562156	0.9985463258785943	0.15859900666778048	0.14674782764757788	0.0	0.9834704454304001	0.14435375640218018	0.998729219418286	0.9974207393192815	0.0628409381831072	0.9998839637967045	0.9988054228247583	0.13376778430006964	0.9438410261994967	0.9983234025066776	0.624085259364644	0.9984399632159747	0.9976139653206234	0.0926952717653941	0.468346510437404	0.28506222315967095	0.9977498269097623	0.9987537108609197	0.03584580560154059	0.9978072548128593	0.9995250226693726	0.9983541981437514	0.9984447584980424	0.9986115735263907	0.4471655949286268	0.9644160519033357	0.9974142095987262	0.998803970816888	0.9986508478577993	0.3013010456047137	0.28763477276892796	0.9895854044176821	0.9968229863927908	0.9667153332567792	0.9988829811000403	0.9986379547528569	0.9987236460141177	0.9988507710704913	0.9981170468004981	0.4750558594652901	0.03699161232735771	0.940737082535959	0.06576984480096312	0.9976560025340513	0.9986602705389169	0.9980456257550991	0.998085185028086	0.9987347255936131	0.9986283442855843	0.3658296493834231	0.9988988300068823	0.9984980358930909	0.9980446017039899	0.9991829738151118	0.9984511742977172	0.9984323601973685	0.9120546214329753	0.9989482373803773	0.9980428699443098	0.9987982920406024	0.9986365662445266	0.9987696578702462	0.9989832315198229	0.9977725075014086	0.0759065700408387	0.8561961862687644	0.998155430446714	0.9986882411251313	0.5502562928744338	0.9982533524873906	0.9994943065897083	0.9986004373633239	0.9391830259766012	0.9947390071229081	0.9983269820615299	0.9995120189727024	0.7657824109837776	0.9984214989237493	0.995035592178671	0.99844017309047	0.871808952533829	0.36879807304864837	0.5579344465058751	0.9976595184459203	0.9990420436402342	0.12749339278595578	0.9986292094006507	0.9988361217915411	0.07900578154036754	0.22894319672329022	0.10772923007693606	0.9982964777649789	0.9986085038791236	0.9977888001211617	0.9980048577376822	0.9983910650478993	0.7838285283920127	0.9964712849284794	0.40365818252201685	0.9990515354082621	0.9973832777022293	0.9989342806394316	0.9990766688805015	0.04797407239456907	0.997916566308589	0.9988700919619597
ERR5327360	0.9945898639509906	0.9985463435584849	0.9844263426756868	0.9998763437951635	0.9965924236386869	0.9976161243200129	0.7873344496879281	0.9985194920951453	0.9857838364167478	0.9952485558538768	0.9990950713708592	0.9986164868648604	0.99795967185895	0.9835522617801953	0.9903300320773597	0.974567518719339	0.9864119104265286	0.9978055164082947	0.9963359018713634	0.9974995239159774	0.9986123997960394	0.9799045642667041	0.9964993201469384	0.9876076485184645	0.5719541009102057	0.9962398692422998	0.9843600613330928	0.9802130177514793	0.9879567092521767	0.9876613102236932	0.8842855282495861	0.9978557791158761	0.9879613083395432	0.9877818995466054	0.9983545277315734	0.9706600875601674	0.9949462561137858	0.9842999414176918	0.9853632204454749	0.9834704454304001	0.0	0.9864029173083522	0.9966951513148576	0.9930449845152486	0.9868099138389533	0.9999146502795203	0.9987019414088804	0.9870657349046704	0.9883053868068112	0.9952254536809573	0.9825987999172356	0.9982586154013595	0.9972050681431005	0.988165073785199	0.9789058905418638	0.983067830923703	0.9977953583814538	0.9918100588856766	0.9872242127097869	0.9975066996845212	0.9991880302120425	0.9982592740702406	0.9977194803560756	0.9981236093122114	0.980767500449883	0.9860487625786426	0.9966411584834514	0.998408548368762	0.9989578011648105	0.9830440131925848	0.9837160910982571	0.9827086621592971	0.9964218669287271	0.983260042492218	0.9987848154768719	0.998445862902906	0.9983297453789622	0.9983527517374767	0.9983421183042753	0.9789433154050704	0.9871786734370042	0.9865832986855151	0.9874652759380228	0.9974042460471594	0.9986114756457908	0.9972562469377756	0.9978240682993084	0.9981716118684844	0.9986084963575346	0.9821363831119607	0.9992748039704482	0.9982231830195524	0.9971706225555012	0.9992700729927008	0.9986101570362796	0.9981322957198444	0.9853959188099842	0.9988936503935244	0.9978780959944409	0.9986590137119532	0.9985587827023583	0.9978127857755654	0.9979255571360834	0.9961867760270523	0.9857500164549463	0.981927443675714	0.997936056200805	0.9986249206685001	0.9852731514483831	0.9980916864538872	0.5446254695597578	0.9970658662439715	0.9776133371601133	0.9859884167190007	0.9966812119722205	0.9992170296060681	0.9804280645530502	0.9982200366551773	0.9942942738476204	0.9979922753645382	0.9864814738490706	0.9817494173006729	0.9880831625016847	0.9974089464678563	0.9993718164065167	0.985270405717523	0.9985056039850561	0.9984902062060471	0.9877842580798939	0.9839494727083092	0.9878230901780586	0.9975231835867032	0.9978360442889602	0.997556856968347	0.9979722094976332	0.9982716203170253	0.9868940470551082	0.9961139534233554	0.981816225521842	0.9988289167479919	0.996777785054686	0.998750281186733	0.9988904353581266	0.987093079940882	0.9973305629897694	0.9987443895765594
ERR5327362	0.9951864050045798	0.9985705549046914	0.13597430406852248	0.9995556604690559	0.9976207361991261	0.9976708443585315	0.5282574641915786	0.9988437733795824	0.15660162129690253	0.9986070593182476	0.9992183719804966	0.9987653685889192	0.998405378339935	0.0826975330437052	0.9928601980719245	0.9587899065941726	0.9895878968427816	0.9988419325688919	0.9987449144355993	0.9976369812435386	0.9987637219417013	0.6656460134486071	0.9981997834325934	0.17650316820846218	0.9989908655937364	0.9979807721286278	0.8554572036362768	0.9921812914968341	0.9896886734349234	0.9967983414358914	0.2942881235212732	0.9986739423032296	0.18315626962528783	0.17011168915731495	0.9988094225699464	0.9196745060567765	0.9986568166554735	0.11805920476440708	0.10621562759506761	0.14435375640218018	0.9864029173083522	0.0	0.9987521007980517	0.9972040903937389	0.1457092651975632	0.999924132070891	0.9988397725954287	0.1926636335435839	0.9416707742192186	0.9985120463687875	0.6036045748991492	0.998046875	0.9973925961859139	0.17400851919464508	0.4358690622296441	0.2464049090666548	0.9975108616944244	0.9988445562510969	0.12003664165169292	0.9974200167472597	0.9994129777082048	0.9982416160252082	0.9982652478368487	0.9986675253725377	0.4150161749794795	0.9627478827264684	0.9965501820737239	0.9986356504536462	0.9984179605912206	0.26277791745986134	0.2514299592158045	0.988647893832692	0.9966813453315464	0.9647093354512336	0.998876807637708	0.9988348797226445	0.9983661599039302	0.9986308291633388	0.9979781577355367	0.44236435060152224	0.11243007328532943	0.9380149021909513	0.1485050014990869	0.9977371048252912	0.9987194359491993	0.9979528209751334	0.9977602878910845	0.99873692973454	0.9984358211573462	0.3293206897204399	0.9988920744448224	0.9985839856795533	0.9980943694317312	0.9991243063917213	0.9985840657336756	0.9985157252888318	0.907834984077831	0.9988187101076498	0.9976339303488246	0.9985900880529914	0.9985117015756848	0.9985254402969002	0.9988781014023732	0.9980352795455516	0.08284931748257911	0.8477989221157056	0.997913919896868	0.9986572046435737	0.5302952400952995	0.9980781508125078	0.9994659988583424	0.9989181148150652	0.9346275585566575	0.9937426128067858	0.9973634752246836	0.9997094923378604	0.7534961962389214	0.998573660259458	0.9945143734560067	0.9984472049689441	0.8659291840127098	0.33266413507703674	0.5407531165659941	0.9977607994775198	0.9990668032320473	0.08560960905254371	0.9984524161435602	0.9987354409317803	0.1607565011820331	0.18951527612085523	0.18808755026864082	0.9981569022304896	0.998288086508695	0.9972534232982735	0.9977574452816649	0.9982248562063639	0.7746544659349058	0.9964874238360629	0.37036520639878046	0.9989448979729867	0.9961093770607113	0.9988861661840054	0.9991140340415382	0.1317801440129	0.9979373968698435	0.9987640486470453
ERR5327363	0.9980009350465106	0.9986122792262405	0.9980892721094194	1.0	0.9954297917778965	0.9991124502213036	0.9985760164818518	0.9988537389719354	0.9981776934806055	0.9938029914650292	0.9988634834233076	0.9992039884368846	0.9986056119814082	0.9978368735017004	0.997209015128126	0.9973730559121168	0.996409261200303	0.9974654566266046	0.9988738071246518	0.9984391972411757	0.9991887016023143	0.9987192234449519	0.9983576420966191	0.9993157221832064	0.9956693072236493	0.9976554104659872	0.998798812944557	0.9918762192351888	0.9983352477983652	0.9961367863785949	0.997400431626447	0.9984758586903272	0.9993230423900167	0.9989991811482122	0.9971959809059652	0.9933018402312628	0.9982425531372974	0.9979059069893296	0.9983917104159726	0.998729219418286	0.9966951513148576	0.9987521007980517	0.0	0.9943084577114428	0.9988453530191179	1.0	0.9987462361392294	0.9983003180332752	0.9994052835858269	0.9986399637323662	0.9989251265804883	0.9989882180656326	0.9988095046574108	0.9993127831378683	0.9967011851927426	0.9989422113350407	0.9987170984681286	0.996775770434855	0.9992498864959829	0.9987821056523346	0.9983311117613273	0.9992518138591638	0.9986957810493035	0.9988146893851201	0.9970456494806061	0.9991905593660801	0.9978061428001596	0.9987745098039216	0.997552700372657	0.9989260531038479	0.9985788966147288	0.9948764929424538	0.9985772319673513	0.9989899124147739	0.9991325092170895	0.9978834077135811	0.9990710636321412	0.9990743560075513	0.9985652291517212	0.9957658997463039	0.9992406530383869	0.999233206206994	0.9990203374184007	0.9986432672135472	0.9990668099004959	0.9985126952087539	0.9991212653778558	0.9990075547363944	0.9987528061860813	0.9988320090980344	0.9986195383479406	0.9990469120868043	0.9977371436913756	0.9986694982473198	0.9986698911729142	0.9987703150379459	0.9991027154663519	0.999349638022215	0.9989942464983509	0.9987792323740287	0.9992444205177609	0.9976783953468052	0.9983262042030873	0.9933202887794346	0.998870174704467	0.9984744232385815	0.998800535145858	0.9989942167462912	0.9976819086302747	0.9990479611999281	0.9974124116029816	0.994482427731798	0.9970470442758799	0.9959300671757729	0.9974048442906575	0.9997131896891693	0.9958930155913297	0.9979556047377454	0.9982301763207516	0.9976842682592401	0.9988884344753096	0.9985231223654657	0.9989915060466168	0.9980668027064762	0.999026928690796	0.9991439609826427	0.9989787828704264	0.9984662886202652	0.9992982391342488	0.9984792638606078	0.9991705345640012	0.9985116910583965	0.9974237288135593	0.9985710604605402	0.9989983378214573	0.9992584642404136	0.9988084126069946	0.999060808387835	0.9978801540620428	0.999291414932498	0.9978170705086226	0.9991921167603882	0.9988800479235307	0.9989736538889803	0.9991456928682105	0.998860920920673
ERR5327364	0.9961128034536246	0.9976905311778291	0.9972226341831714	0.9999157158359409	0.9881477613888526	0.9978212660000778	0.9969039170667223	0.9979982229121771	0.9441213296175128	0.9884363070308736	0.9986632619835135	0.9981369888219329	0.9979193758127438	0.9906856403622251	0.9926299082188945	0.8007455795341838	0.9940800783251176	0.9936484444855548	0.9842081418678402	0.9969178359964311	0.9981211174653875	0.99622188551526	0.5808927141307544	0.9976400834747333	0.9939847796697705	0.5047783080364084	0.9971464474579821	0.9755717795231998	0.9967021668703564	0.9891001316502749	0.9974531712126191	0.9983481800483748	0.9979951227505374	0.9980076930663774	0.9957083547138126	0.9651124201443624	0.9966858563204434	0.9962605091460625	0.9972239554814145	0.9974207393192815	0.9930449845152486	0.9972040903937389	0.9943084577114428	0.0	0.9975499279390571	1.0	0.9980627794609571	0.9984093771007111	0.9974512039707559	0.9974427630193448	0.996494387804329	0.9975974172235152	0.9980655969878581	0.9981777390247965	0.9968183897074907	0.9970313289540171	0.9974837944379875	0.9946135323587478	0.9982758249100196	0.9975551880348026	0.9958451233926716	0.99819469368895	0.998014888337469	0.997976038152844	0.9919174106322789	0.9977510190694842	0.9947471665213601	0.9977568416330193	0.3690138179064925	0.9968833839381818	0.9963580492801457	0.990996350943995	0.9964362875025058	0.9965827850302004	0.99853329793018	0.9954823714276361	0.9983627582066745	0.9981246177889516	0.9973075766883194	0.9905829135396319	0.998252626520761	0.99788065434797	0.9978287364680097	0.9968487542731737	0.9981826225235243	0.9959910059089087	0.9979969407822856	0.9976281781304723	0.9976737821565408	0.9970291251834692	0.9984008330544089	0.9980516704937424	0.9934850767539395	0.9985067340550785	0.9978835978835979	0.9977501468377616	0.9978997112102914	0.9986708264874744	0.9980110811194772	0.998024632828627	0.9982744276338089	0.9943852396050114	0.9976931603702927	0.9876905596060979	0.9967152865510509	0.9965899709250152	0.9975480919547796	0.9982019398789475	0.9946950794614157	0.998074304609998	0.999025160932484	0.9855002416626389	0.9952258940498873	0.9798821978967752	0.9929376741829238	0.9986459611560107	0.9959926104874236	0.9952911438851121	0.9974198370048756	0.9953084489073625	0.9977199709814488	0.9963882298785454	0.9980470033707971	0.995944747180332	0.9988129951229582	0.9976078045376958	0.9979969954932398	0.9972704896059269	0.9983162789765382	0.9967281466253584	0.9981680438142855	0.9975322061782981	0.9949475691134414	0.9960446537770954	0.9980967265243595	0.9982121953815047	0.9977870826372768	0.998213660890223	0.996408168850272	0.9985213093501863	0.9951756585703709	0.9982467008754807	0.998330135200457	0.9979104887134731	0.9974926719278466	0.9980068376541587
ERR5327367	0.9956297799282036	0.9987606506584044	0.17812024911059493	0.9998935653608467	0.9977805047217628	0.997992740663603	0.5546403075233388	0.9987216529809617	0.10657446615645598	0.9985435302399533	0.9993143520187059	0.99881994296391	0.9984791807199362	0.12531576057111476	0.9928831189144801	0.9614884799100871	0.9897241865562761	0.9985200705045063	0.9986227011261444	0.9978971583411543	0.998861752758471	0.6858296698641614	0.9985849025984563	0.0363392337106536	0.9986638403866614	0.998618873950668	0.8626162693655828	0.9922192833675321	0.9906319243822399	0.9967740716004889	0.32984537768019806	0.998727055169429	0.04361102559108302	0.02895408163265306	0.9988028159850092	0.9254598444345795	0.9985487947820402	0.16030661682753183	0.14813459858592345	0.0628409381831072	0.9868099138389533	0.1457092651975632	0.9988453530191179	0.9975499279390571	0.0	1.0	0.998945886530233	0.1347769656397295	0.9439896497635704	0.9986052769755841	0.6250552739889111	0.9986394000245892	0.9975935703939068	0.03343260456817013	0.4694557185971485	0.28641210059121763	0.9981277318912068	0.9985737955913505	0.030916009931987478	0.9979546567568346	0.9995976057542377	0.9985047383628906	0.998419986495611	0.998500495119536	0.44811011579637317	0.9646119532326576	0.9973500033974315	0.9987144877233578	0.9991414575021463	0.3023789489788113	0.2887623108621979	0.9896819547593401	0.9971686921152063	0.9670517722773088	0.9991375400560599	0.9989391435624375	0.9987257583291894	0.9987286328927478	0.9986052258548677	0.4761689653515306	0.038387219682124975	0.94070025478754	0.0051813471502590676	0.9978180610784787	0.99890684444828	0.9982975855862246	0.9980997567204464	0.9986404460435606	0.9988120693751484	0.367268375030145	0.9994138550023812	0.9984616272138146	0.997939374220487	0.9993922722620266	0.9988092794087456	0.9984858303231726	0.912455353750285	0.9990595304980824	0.9981659638024951	0.9989020599143351	0.9987562921796962	0.998488272299952	0.9989358915591644	0.9977525740866565	0.07717574396406514	0.8566157943992513	0.9981576508352736	0.9988391475175616	0.5509197695035462	0.9983441825191177	0.9994952439799142	0.9984296717266133	0.9392716155649877	0.9946215074899288	0.9980263490831801	0.9998441700105185	0.7661631419939577	0.9987233183301525	0.9951491603399163	0.9985697976389115	0.8720711980935107	0.3702677581954027	0.5583554130922161	0.997936860134688	0.9995114854029714	0.1290253628262488	0.998829454872188	0.9988179546467861	0.018963972962001172	0.2305356511680216	0.04947071453537724	0.998250828022383	0.9984291137583453	0.9979738107478755	0.9982454335241334	0.9984870799303789	0.784059188595897	0.9966709752944907	0.4051775615581861	0.9989879724417111	0.9974918020990738	0.9989358909784837	0.9990782590415511	0.03561986828173591	0.9980274829359232	0.9989503121646287
ERR5327379	1.0	1.0	0.9999131431747906	1.0	1.0	1.0	1.0	1.0	0.9997571376529497	0.9739189308527862	0.999939584340261	1.0	1.0	1.0	1.0	0.9998189845030622	1.0	0.9996220246250956	0.9999251872189845	0.9999685692733216	0.999952425506272	0.9998910438003923	1.0	1.0	1.0	1.0	0.9999147899145343	0.9994846984054279	0.9998919035779915	0.9999306831178734	1.0	1.0	0.9998756115764159	1.0	1.0	0.9995514337299407	1.0	0.999931881269052	0.9999163109883672	0.9998839637967045	0.9999146502795203	0.999924132070891	1.0	1.0	1.0	0.0	1.0	0.9999317778687407	1.0	1.0	1.0	0.9995351258879096	1.0	1.0	1.0	0.9998082252203013	1.0	1.0	0.9999252386755284	0.9999196160864288	0.9959268108853574	1.0	1.0	0.9998581906705217	1.0	1.0	1.0	1.0	1.0	1.0	0.9999640459133686	0.9998905728511244	1.0	0.999907133968537	1.0	1.0	0.9999649905912213	1.0	0.9998808226641243	0.9998883878744587	1.0	1.0	1.0	0.9998928992181643	1.0	0.999898303705813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999717138573813	1.0	0.9999732081259753	1.0	0.9999296804680468	1.0	0.9999466941487944	1.0	1.0	1.0	1.0	1.0	1.0	0.999923038442298	1.0	1.0	1.0	0.9998845585519025	0.9093957154923089	1.0	1.0	0.9999101777582164	1.0	0.9999347926733048	1.0	1.0	1.0	1.0	1.0	1.0	0.9998515121017637	0.999925137092699	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9998390779164613	1.0	0.9999034189685145	1.0	1.0	1.0	1.0	1.0
ERR5327387	0.9983692301573096	0.9987729785944619	0.9985811858646517	0.9999295645681604	0.9980084815257374	0.998888584636696	0.9986417851916326	0.9990204869973098	0.9988089778428809	0.9995407763580864	0.9992600182149363	0.9989702491549327	0.9991080488892623	0.9988301539517399	0.9987281611888346	0.9985786705832188	0.9987990748428419	0.9987312706056842	0.9989839943332641	0.9986952609478105	0.9990318725702271	0.9985900527197679	0.9989018531228552	0.9991444021844482	0.9988484365311365	0.998775485213984	0.9987687622009995	0.9980515548066037	0.9987019045494189	0.998989099567042	0.9987009634521063	0.9990723499794976	0.9991512161481128	0.998976065531806	0.9986568166554735	0.9981316062937576	0.9987869468648556	0.9986724732470981	0.9987100472982657	0.9988054228247583	0.9987019414088804	0.9988397725954287	0.9987462361392294	0.9980627794609571	0.998945886530233	1.0	0.0	0.9990961251277215	0.9990380510915114	0.9987492843616506	0.9988283002114552	0.9988737549713159	0.9990052500690798	0.9991416769486615	0.9986851026236312	0.9987498301399647	0.9987740966624782	0.9988714323898904	0.999084766365164	0.9987739369650342	0.9996483556805846	0.9990151017728168	0.9990840590495681	0.999022754779105	0.9983841568550175	0.9989579321749767	0.9987465512149089	0.9990253895955367	0.9988773505472917	0.9987374661494547	0.9987047184040767	0.9984407217816805	0.9986079996519999	0.9988750021972613	0.9990804306121478	0.9989473532422962	0.9991857151166172	0.9990550554533247	0.9987860934869869	0.9983279689002216	0.9990766323048844	0.9989974646025093	0.9989633438381158	0.9987133908921618	0.9989440984283899	0.99856360363121	0.9989801706939301	0.9988927980886199	0.9988868522407665	0.9986680308090266	0.9991471215351813	0.9989705802676492	0.9988238607186045	0.9991602615185556	0.9987370896448609	0.9989695474143775	0.9989613508929948	0.9991119405386274	0.9990791843875713	0.9988267342755421	0.9990444272102814	0.9990392232878791	0.9988929402978518	0.9980932545211869	0.9988667456962431	0.9984432011675991	0.9989679409235149	0.9988574239671192	0.9988090949857018	0.9989324579488514	0.9994556750567787	0.9986923558461431	0.99851164797239	0.9980768774187422	0.9986208022938236	0.9998515738473119	0.9986204194946647	0.998870290004822	0.9988460549503615	0.9983463198609788	0.9988050605684924	0.9986285361071674	0.9990101588955457	0.9983051386078832	0.999463931942664	0.9989160998444839	0.9988137183732007	0.9989329095243501	0.9990601759786428	0.9985878017066933	0.9990254374008152	0.9988013966334879	0.99841262842277	0.9987087923173142	0.9990924972207728	0.9990214639749835	0.9989802000818713	0.9990877495037229	0.998559555736664	0.9990534524977194	0.9982907520690896	0.9990347635924892	0.9990114978409032	0.9989281886387996	0.9990375604690627	0.9987762354992289
ERR5327388	0.9961328131654713	0.999043119430656	0.2282775604809503	0.999899248139239	0.9984147797326653	0.9980850792209819	0.5858989462930771	0.9990729410019654	0.1531931870492558	0.9989655551887312	0.9993128272251309	0.9988862739898572	0.9988224938647267	0.17632054269444483	0.9940298069588688	0.9641570031135845	0.990087525044817	0.9989747970952584	0.9988633098119353	0.9982156173431341	0.9988862498825866	0.709261777731283	0.9989417468560038	0.16306065430949018	0.9978569556436071	0.998996582958182	0.8712478169440782	0.991960340553939	0.9909735095895632	0.9961122774278828	0.3701477494321543	0.9982366617349557	0.16905676584981746	0.15714640093417798	0.999015540398003	0.9304912534232522	0.9985062587757297	0.2116406639595355	0.19901978682469912	0.13376778430006964	0.9870657349046704	0.1926636335435839	0.9983003180332752	0.9984093771007111	0.1347769656397295	0.9999317778687407	0.9990961251277215	0.0	0.9465825148366738	0.9988954259897059	0.6502716636922466	0.9985285552251617	0.9981523426847796	0.16066522053506868	0.5074357582021055	0.3340669879025602	0.9982354697722399	0.9978880118271337	0.11082604172649933	0.9979230440301091	0.9999322704306246	0.9985855187705482	0.9983905887762726	0.9991592096570776	0.4878430113160986	0.9668500144042985	0.9977770496437497	0.9991140264940154	0.9991986487017324	0.34925794380668485	0.3339444481707544	0.9895899853909879	0.9973893699556928	0.9689916545440624	0.9991886863713298	0.999292740950299	0.9991398351107644	0.9991707522877054	0.9986894586894587	0.5154811418008602	0.10394647968865588	0.9442786584931675	0.13763558020900402	0.9985033932963874	0.9990374578040481	0.9984331189180273	0.9984688091825398	0.9988579956525971	0.9988785170036613	0.4118135472193162	0.9994220979543967	0.9987111521813141	0.9985025369640754	0.9994308608230053	0.9990686182563757	0.9988195205062675	0.9177548208383012	0.9990826060954439	0.9984994044839473	0.9989463230307141	0.9988216908116689	0.9990552529412633	0.9986222416128958	0.9987766289068474	0.1292205168290728	0.8667803723862316	0.9986301886995961	0.9989920413263056	0.5761956784833479	0.9984283991866066	0.9982169776149644	0.9990982562530293	0.9435519205491456	0.995765311170476	0.9985044198329673	1.0	0.7802158514512993	0.9990740855051172	0.9957568709759764	0.9987073071166145	0.8792675645193392	0.41479259954640235	0.5805319498568008	0.9982739245740999	0.9995518403772334	0.18056191467221644	0.9988442869250328	0.9991040963763558	0.1487279126035633	0.27991997773816774	0.1741308278253653	0.9980752618098602	0.9985860561571362	0.9984227017272127	0.9985813399606503	0.998568342634883	0.79607240108922	0.9970317291916679	0.44700257447591024	0.9990407378939278	0.9979198184568835	0.998996266109929	0.9992130631516821	0.12176642630225405	0.9985122794168135	0.9989863078098372
ERR5327394	0.9964593936711662	0.9989643113889194	0.935641639147601	0.999663688180959	0.998239056686837	0.9980084189562305	0.9274404964675563	0.9991450799350261	0.9437529024000725	0.9993685600298499	0.9994260190002429	0.9977264161266398	0.998714916685565	0.937671306243581	0.9941065487976426	0.9667548889869136	0.9909421275720911	0.9990730857816976	0.9780790376392087	0.9983887210473313	0.9990165889157279	0.9237774713503323	0.9982518375571132	0.9450268757496335	0.9991909328683523	0.9979770274714705	0.9365069053774896	0.993235816352414	0.9922070477415157	0.9966712009112726	0.9350219825467876	0.9988842274390788	0.9459206019118644	0.9451858806697516	0.9991513351316946	0.9373220732541311	0.9985767054119082	0.9364250793712627	0.9371439921574155	0.9438410261994967	0.9883053868068112	0.9416707742192186	0.9994052835858269	0.9974512039707559	0.9439896497635704	1.0	0.9990380510915114	0.9465825148366738	0.0	0.9987085127065686	0.9287759074773846	0.9983210417866335	0.9980345505327403	0.9456832189206794	0.9236804843895455	0.9306594732732306	0.9981242352531972	0.998220004964612	0.9427263120817189	0.9982358495254187	0.9999380033354206	0.9984525295865793	0.9988486301047982	0.9992294143549098	0.9258675556902561	0.9693703426347644	0.9979799411702165	0.999206337093057	0.9990492273198144	0.930008798975599	0.9336688447853674	0.9670537486519857	0.9973374496688147	0.9703458267192558	0.9990295663055206	0.9991488506528434	0.9989657641411864	0.9992456675511325	0.9986498153232978	0.9226800446991131	0.9423090569340303	0.9488033496693153	0.9440692769193006	0.9983582842724978	0.9988211863828415	0.9979838859116615	0.9985270101508213	0.9987721138715369	0.9989711809632167	0.9269600495186104	0.9991928114529394	0.9988099314587883	0.9986377373213684	0.999483653558714	0.998894581069998	0.9987302871461238	0.936313605079299	0.9990208736819454	0.9984136620904408	0.9991498358400125	0.9986735353142635	0.9992087917982553	0.9988911988911989	0.9989459174572286	0.9402230700070469	0.9266846765721146	0.998724131002612	0.9988116230928468	0.9410266881260659	0.998270145596079	0.9995767628193434	0.9992185210510892	0.950034495353273	0.994822311132031	0.998677982003497	0.9992788923786937	0.933663259235221	0.9989411061455694	0.9959776348071476	0.9988413310945493	0.9405047967247221	0.9268041544797947	0.9468499551740064	0.9981583498814938	0.9991745130917065	0.9377324892429169	0.9987172605146295	0.9992072527935906	0.9445863716085517	0.9334588312326076	0.9461359598131046	0.9985166770819742	0.998599297618806	0.9983160621761658	0.9984235443172641	0.9984374271188022	0.9424608785822021	0.9969163658243081	0.9279601199929416	0.9989561941932629	0.9979064255985529	0.9990802906281615	0.9992867479133948	0.9430067149929484	0.9980787296263076	0.9991054082743058
