id,(Intercept),country_sampleAustralia,country_sampleGermany,country_sampleIsle of Man,country_sampleNew Zealand,country_sampleNot provided,country_sampleSweden,country_sampleUnited Kingdom
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;__,-0.6302906716931375,-0.17471045319007208,0.05069604639773895,0.17831521613158907,3.201087857722535,0.14719955134742724,0.1923657938417428,0.16351956954736646
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp,0.0018676965144883706,-0.35461427312191846,0.5171499668582222,-0.45384315207603565,-0.4643309042881302,-0.4849588168601996,-0.43979257436588326,-0.9686460481690573
k__Fungi;__;__;__;__;__;__,0.24595948254761768,-0.8081049896888894,-0.8255541078430167,2.0101152629930445,0.6563588304194397,-0.7290506028933271,-0.683884360399013,0.6038426856575457
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_kudriavzevii,0.4002911767603754,1.3750581497278045,-0.979885802055774,-0.8522666323219229,0.7938500486579825,-0.8833822971060862,-0.8382160546117701,-0.26685404076646735
k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides,-0.4730624169364178,-0.0742508466989088,-0.10653220835898103,0.02108696137486965,-0.35560488705992743,-0.010028703409292739,0.03513753908502315,-0.6820262855421557
k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp,0.40752897554588796,1.0147848452332517,1.57782575662025,-0.8595044311074361,0.2407426534055373,-0.8906200958915974,1.8625963477049257,0.07948250943186447
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae,0.14139452789317963,-0.2720286843404081,-0.720989153188578,-0.5933699834547271,1.5890716449487436,-0.6244856482388902,-0.5793194057445741,-0.29890723097872973
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp,-0.5567752150245916,1.3448817890467646,-0.022819410270807028,0.10479975946304376,-0.27189208897175354,0.07368409467888615,11.016311624264862,-0.48031671742425636
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_asahii,0.07774794357551107,0.1976910716427507,-0.6573425688709095,-0.5297233991370592,2.4056019335646086,10.310734388916767,-0.5156728214269028,0.03507438316517493
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;__,0.6123222284285199,-1.6092409363414286,-1.1919168537239186,-1.0642976839900675,-0.74784235186492,-1.0954133487742315,-1.0502471062799148,-1.3050025638656808
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_ovoides,-0.2088104362801546,-0.052073470830910185,10.910902546926414,-0.24316501928138912,0.9408535413252156,-0.27428068406555617,-0.22911444157124006,-0.09561817735290784
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans,5.147407987461293,0.7531346558504398,-1.2726553165031858,-1.2686501027365114,-1.3492334487636406,-1.5700560972605864,-0.7570191280103917,-0.11783177090532904
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Suhomyces;s__Suhomyces_kilbournensis,-1.3060393340583323,0.11150158696459088,0.7264447087629339,1.9526761671648925,0.47737203006198575,0.8229482137126231,5.072807075597905,1.8529056507610113
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_roqueforti,0.916804672192421,-1.4345260665315733,1.4480396816786207,-1.3687801277539697,2.5063342695895834,-1.3998957925381306,2.893765692005543,0.6010651651782719
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis,-0.6350782865536498,0.0939547297948198,0.055483661258250994,0.18310283099210156,-0.19358901744269597,0.15198716620793884,0.19715340870225495,-0.3862353812876395
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_parapsilosis,1.048648633246872,-0.06993383064497889,1.772954123119884,-1.5006240888084204,0.8321141199591322,-1.5317397535925839,-1.4865735110982672,-0.654558995771618
